student_id,cgpa,attendance,coding_score,aptitude_score,communication_score,projects_count,internships_count,hackathon_count,placement_status
4284,5.29,59,84,11,90,6,0,5,0
4285,7.76,80,14,63,71,4,2,2,1
4286,7.98,82,51,58,53,7,0,0,1
4287,9.36,78,71,66,26,2,2,0,1
4288,7.88,54,33,90,78,4,3,0,1
4289,6.73,62,0,49,11,6,3,0,0
4290,9.02,50,95,22,77,0,0,4,1
4291,7.7,72,68,39,70,3,0,1,1
4292,5.4,89,93,96,16,0,0,2,1
4293,7.83,52,85,77,89,4,3,4,1
4294,9.54,52,19,86,100,0,0,1,1
4295,6.98,56,79,94,83,6,3,3,1
4296,6.48,85,6,76,9,0,0,0,0
4297,5.72,84,6,75,18,4,1,2,0
4298,5.76,64,49,98,81,4,1,1,1
4299,7.16,89,1,17,29,6,2,3,0
4300,7.98,52,46,20,29,7,1,0,1
4301,5.4,78,13,0,24,7,0,3,0
4302,9.7,79,30,37,87,3,1,3,1
4303,8.78,88,49,40,73,4,1,4,1
4304,7.93,67,60,41,65,6,0,3,1
4305,9.14,60,40,8,95,7,1,4,1
4306,5.4,92,13,22,34,7,0,5,0
4307,7.38,98,4,77,50,3,1,4,0
4308,8.15,87,74,10,100,1,0,3,1
4309,9.14,89,4,70,70,6,3,1,1
4310,8.92,50,63,30,70,1,3,3,1
4311,6.39,78,28,87,26,4,2,3,1
4312,9.7,59,74,25,9,7,1,1,1
4313,5.62,77,4,29,96,0,2,0,0
4314,9.38,80,95,33,42,2,0,2,1
4315,9.85,68,35,45,54,0,3,5,1
4316,5.89,52,78,68,70,4,0,0,1
4317,8.61,85,18,4,5,3,2,3,0
4318,5.2,92,63,60,5,6,0,0,0
4319,7.03,64,21,82,76,0,0,2,0
4320,7.58,82,33,37,47,1,0,0,0
4321,7.9,90,55,27,76,7,0,2,1
4322,9.68,92,16,25,1,5,3,0,1
4323,8.36,100,75,60,82,7,0,4,1
4324,7.41,94,88,22,50,4,0,3,1
4325,9.05,75,55,45,60,7,3,2,1
4326,9.75,65,16,29,18,0,0,5,0
4327,5.11,85,73,66,1,5,0,3,0
4328,9.91,82,91,91,50,0,2,4,1
4329,5.43,69,81,32,25,3,3,0,1
4330,9.07,62,17,2,69,3,1,3,0
4331,6.4,82,44,68,19,3,0,0,0
4332,5.66,54,95,82,22,5,2,0,1
4333,7.2,86,77,41,53,2,3,3,1
4334,8.22,63,55,61,14,5,0,2,1
4335,6.9,76,79,57,5,4,1,2,1
4336,5.27,72,49,56,91,4,0,3,0
4337,8.0,63,57,0,34,1,2,2,0
4338,9.51,89,17,72,74,1,3,1,1
4339,6.92,53,79,59,7,4,2,0,1
4340,6.08,88,80,68,56,0,3,3,1
4341,7.21,68,6,58,49,4,1,5,0
4342,5.24,96,75,45,48,6,0,4,0
4343,9.1,53,97,33,87,2,2,3,1
4344,9.13,79,9,100,20,1,1,3,1
4345,7.94,68,68,96,35,1,1,0,1
4346,6.77,80,84,24,70,6,0,4,1
4347,9.0,80,2,41,68,7,2,0,1
4348,7.77,58,82,28,57,6,0,5,1
4349,9.13,62,43,24,62,5,0,2,1
4350,8.16,63,98,53,92,6,3,3,1
4351,8.92,95,69,72,15,7,3,0,1
4352,7.99,59,13,66,5,1,0,5,0
4353,7.07,97,3,14,77,4,3,5,0
4354,9.79,80,17,3,51,1,2,1,1
4355,7.71,86,92,37,1,6,3,3,1
4356,8.03,72,98,19,88,6,1,5,1
4357,6.1,76,51,22,94,7,0,2,0
4358,8.13,55,37,36,76,6,0,0,1
4359,7.86,75,79,61,17,7,2,0,1
4360,5.92,51,19,7,80,1,0,1,0
4361,5.3,94,87,36,91,6,3,2,1
4362,8.02,62,98,44,75,5,1,5,1
4363,8.82,100,43,96,34,4,0,1,1
4364,7.62,99,50,32,85,0,3,5,1
4365,6.13,68,18,6,38,7,1,5,0
4366,8.33,50,67,21,0,6,0,3,1
4367,5.4,89,96,4,36,1,0,4,0
4368,7.21,81,65,14,20,1,0,5,0
4369,5.82,71,12,20,0,6,1,0,0
4370,5.92,97,61,88,3,1,0,5,0
4371,6.01,78,60,16,95,6,0,1,0
4372,6.93,51,29,55,57,2,3,5,1
4373,5.26,89,97,49,0,4,3,0,1
4374,6.99,87,29,6,12,6,3,0,0
4375,7.56,97,50,49,45,1,3,1,1
4376,7.42,60,87,59,46,2,0,0,1
4377,6.91,66,47,82,80,0,1,2,1
4378,9.2,100,32,6,75,0,0,2,0
4379,5.73,92,73,39,6,7,2,4,1
4380,7.53,57,81,44,50,5,1,2,1
4381,5.31,71,18,58,2,6,2,1,0
4382,5.36,53,70,87,49,5,0,5,1
4383,7.87,60,56,74,25,5,1,2,1
4384,7.83,57,18,54,30,2,1,4,0
4385,9.39,58,87,63,99,0,3,3,1
4386,7.79,75,78,64,61,5,0,3,1
4387,9.8,51,40,53,25,3,2,1,1
4388,5.24,65,41,95,66,5,1,4,1
4389,5.49,80,86,39,54,0,1,2,0
4390,5.22,55,51,52,27,7,3,4,1
4391,5.93,70,3,43,43,3,1,0,0
4392,7.71,75,3,62,80,7,3,4,1
4393,8.23,68,4,1,37,7,1,2,0
4394,5.23,77,40,78,29,2,1,1,0
4395,9.73,57,86,20,65,6,0,0,1
4396,9.21,63,100,87,7,6,1,4,1
4397,6.48,73,60,49,13,3,3,3,1
4398,5.39,97,74,80,100,0,3,2,1
4399,5.85,93,54,51,98,1,3,1,1
4400,5.63,86,74,8,61,3,2,5,0
4401,5.62,75,12,98,74,0,1,2,0
4402,7.59,80,13,19,62,5,0,4,0
4403,6.23,100,59,82,78,7,0,1,1
4404,6.79,81,71,17,65,1,2,3,1
4405,9.95,99,24,83,100,2,1,0,1
4406,8.42,90,81,29,95,6,3,4,1
4407,9.74,51,43,64,39,2,2,1,1
4408,5.71,74,81,23,12,4,2,0,0
4409,6.91,93,9,87,16,2,3,1,1
4410,7.77,51,70,46,14,4,2,5,1
4411,5.38,91,49,82,32,2,2,4,0
4412,5.02,50,43,93,15,2,3,1,0
4413,8.35,85,13,89,12,2,1,3,1
4414,8.21,61,14,43,85,4,0,1,1
4415,7.05,58,15,28,22,5,0,4,0
4416,7.45,85,1,76,35,4,3,1,1
4417,7.08,90,29,67,42,7,3,0,1
4418,5.12,77,29,16,49,3,1,0,0
4419,6.68,87,81,96,73,0,2,5,1
4420,5.89,82,30,4,80,0,1,2,0
4421,5.49,91,76,91,93,5,2,5,1
4422,9.78,95,19,87,12,0,2,2,1
4423,8.0,71,48,80,29,2,1,3,1
4424,8.64,74,34,49,56,5,3,0,1
4425,6.58,67,22,39,29,0,3,2,0
4426,6.97,55,96,45,70,4,1,1,1
4427,6.18,67,98,50,9,3,2,3,1
4428,5.48,65,99,10,98,1,2,4,1
4429,5.9,64,60,11,65,3,2,2,0
4430,8.99,97,83,12,93,0,2,5,1
4431,8.39,57,54,63,82,5,1,2,1
4432,7.73,62,66,7,38,6,0,5,1
4433,7.38,92,7,64,36,0,3,5,0
4434,9.61,56,39,8,2,4,3,0,1
4435,5.36,66,58,91,88,3,0,3,1
4436,6.4,99,31,1,33,6,2,5,0
4437,6.75,81,92,77,85,4,0,0,1
4438,8.91,71,6,12,37,7,0,0,0
4439,9.96,100,1,1,13,7,0,5,1
4440,6.2,62,84,67,63,4,3,3,1
4441,9.37,96,5,75,38,1,3,1,1
4442,9.15,72,91,47,53,4,0,2,1
4443,6.12,78,35,73,1,6,0,0,0
4444,7.0,71,31,2,95,4,0,2,0
4445,7.05,50,44,67,42,1,2,3,1
4446,9.89,78,41,5,52,7,2,1,1
4447,5.9,97,52,86,2,2,2,4,1
4448,9.0,54,8,4,40,6,3,1,1
4449,6.67,84,74,2,7,2,1,3,0
4450,8.65,59,86,9,89,6,0,1,1
4451,7.1,68,74,42,95,5,0,4,1
4452,7.89,86,48,18,74,1,1,0,0
4453,9.16,56,1,13,62,5,0,1,0
4454,9.02,95,66,20,64,5,2,5,1
4455,9.33,84,10,42,78,7,2,5,1
4456,5.3,94,49,27,3,4,1,3,0
4457,8.46,62,34,20,67,5,2,1,1
4458,5.7,59,14,35,91,0,1,4,0
4459,7.08,51,74,23,9,6,2,3,1
4460,7.74,55,30,53,74,7,0,1,1
4461,7.01,57,91,37,49,3,3,3,1
4462,7.6,85,61,16,22,0,2,5,0
4463,9.98,74,27,21,60,0,1,4,1
4464,5.68,93,95,82,46,4,3,0,1
4465,8.38,96,24,44,2,3,0,4,0
4466,6.98,89,83,73,16,5,3,0,1
4467,5.67,56,91,60,21,3,1,2,1
4468,5.79,95,24,10,90,5,0,5,0
4469,9.75,72,74,60,15,2,0,5,1
4470,9.4,68,82,37,79,1,2,5,1
4471,9.54,95,91,65,2,4,3,4,1
4472,9.96,71,0,32,51,5,2,0,1
4473,6.04,62,58,42,32,5,0,2,0
4474,6.78,70,68,30,41,3,2,2,1
4475,8.35,50,73,34,1,4,2,2,1
4476,7.42,68,41,36,38,6,1,3,1
4477,7.09,82,33,46,45,5,2,4,1
4478,6.79,53,99,99,47,2,0,4,1
4479,7.97,91,65,22,26,0,2,5,1
4480,7.88,52,17,35,14,5,0,4,0
4481,5.81,76,76,39,6,3,0,4,0
4482,7.36,90,4,89,56,6,1,3,1
4483,7.77,84,19,88,41,7,0,4,1
4484,7.85,77,65,80,8,2,0,0,1
4485,6.05,55,74,14,5,4,1,2,0
4486,8.71,55,61,36,56,5,0,3,1
4487,5.13,93,93,3,75,2,1,3,0
4488,6.77,72,95,21,29,7,3,5,1
4489,8.9,82,31,80,54,2,3,4,1
4490,7.82,65,57,21,83,6,3,2,1
4491,6.31,73,49,80,83,2,0,0,1
4492,8.47,54,37,77,53,2,2,2,1
4493,7.84,90,54,77,26,6,1,1,1
4494,8.98,91,27,16,83,6,3,2,1
4495,8.68,62,73,71,58,7,1,0,1
4496,8.05,96,85,97,6,6,3,0,1
4497,7.44,61,80,89,39,2,3,0,1
4498,5.67,54,21,93,93,2,0,3,0
4499,6.31,86,42,85,71,1,1,3,1
4500,7.1,80,82,79,1,4,0,1,1
4501,8.0,77,80,93,13,0,1,2,1
4502,7.57,77,87,79,9,4,1,4,1
4503,6.44,79,35,37,49,3,2,5,0
4504,5.03,67,95,23,17,3,3,1,1
4505,7.48,93,51,99,17,7,0,4,1
4506,6.43,76,35,98,15,6,2,4,1
4507,8.67,84,27,5,51,4,1,1,1
4508,5.12,75,77,67,68,2,3,2,1
4509,7.92,88,57,81,51,1,0,5,1
4510,9.71,98,35,5,30,0,2,4,1
4511,5.87,100,69,25,100,5,1,3,1
4512,7.36,67,8,100,83,5,2,3,1
4513,5.46,82,20,90,22,2,1,1,0
4514,8.13,74,63,40,95,4,1,5,1
4515,7.75,80,75,74,41,5,3,5,1
4516,7.04,86,60,37,80,4,0,4,1
4517,7.61,51,93,79,61,1,3,1,1
4518,9.48,82,94,82,76,1,0,5,1
4519,5.98,88,39,42,49,6,0,5,0
4520,5.11,92,55,52,76,4,1,3,0
4521,9.31,92,3,14,80,6,2,1,1
4522,7.89,81,30,89,14,2,0,4,1
4523,9.45,67,26,55,89,6,0,4,1
4524,7.98,66,57,55,43,2,0,3,1
4525,9.05,83,24,30,91,2,0,0,1
4526,7.15,88,68,82,41,5,1,0,1
4527,8.75,56,69,56,44,0,3,5,1
4528,9.57,91,4,50,93,0,2,2,1
4529,7.86,84,90,23,34,2,1,3,1
4530,5.9,79,7,57,21,4,1,2,0
4531,6.34,61,8,72,73,1,1,5,0
4532,5.99,84,14,86,74,6,0,3,0
4533,6.23,60,99,3,37,7,2,4,1
4534,6.53,93,6,9,96,3,1,3,0
4535,7.78,53,95,62,69,1,1,1,1
4536,7.94,74,71,72,63,1,1,2,1
4537,7.13,97,14,82,100,3,0,3,1
4538,8.08,81,36,14,6,2,0,2,0
4539,5.41,69,82,97,43,1,1,5,1
4540,5.44,99,38,62,75,3,0,3,0
4541,5.86,80,5,18,6,6,2,0,0
4542,7.59,53,82,62,65,5,0,2,1
4543,6.07,87,56,55,59,4,1,4,1
4544,6.42,96,91,20,0,4,2,4,1
4545,7.0,50,80,33,61,4,0,3,1
4546,9.06,52,18,16,86,2,1,4,1
4547,5.07,86,62,17,88,1,3,4,0
4548,8.25,71,30,80,17,7,3,2,1
4549,8.34,66,74,65,6,1,2,3,1
4550,8.99,63,78,50,53,0,2,2,1
4551,9.66,90,9,64,66,4,2,3,1
4552,5.1,84,86,42,92,2,0,4,0
4553,5.77,62,66,56,9,3,2,3,1
4554,9.43,84,61,9,60,2,0,5,1
4555,7.29,92,2,36,58,7,1,3,0
4556,7.82,51,17,47,58,1,0,1,0
4557,8.32,96,24,68,68,6,0,3,1
4558,8.4,62,19,55,62,6,1,1,1
4559,9.66,100,57,75,97,6,3,2,1
4560,9.98,65,92,35,7,4,0,1,1
4561,8.6,67,85,30,77,0,0,2,1
4562,6.44,56,49,54,54,7,1,3,1
4563,9.4,94,78,37,5,5,2,2,1
4564,5.25,85,9,72,0,2,1,4,0
4565,6.16,90,20,89,55,0,3,5,0
4566,9.49,79,28,14,96,6,2,3,1
4567,6.28,91,95,15,74,7,3,1,1
4568,6.1,90,9,76,87,7,0,5,0
4569,5.69,56,12,88,9,1,3,0,0
4570,9.3,64,46,93,22,3,3,5,1
4571,7.5,89,22,52,15,2,1,3,0
4572,8.37,68,49,55,100,5,2,5,1
4573,6.2,92,86,6,15,1,0,5,0
4574,8.79,86,94,56,55,4,0,4,1
4575,8.8,51,3,54,94,2,0,2,1
4576,6.56,91,66,51,5,7,2,5,1
4577,7.05,97,84,3,29,0,2,1,0
4578,6.05,62,52,42,62,6,3,1,1
4579,9.88,89,1,39,100,2,3,4,1
4580,8.23,90,67,29,0,1,2,5,1
4581,9.67,92,64,9,50,1,0,5,1
4582,6.52,92,78,93,88,6,2,4,1
4583,8.91,80,56,6,45,0,1,3,1
4584,8.83,65,96,35,20,5,2,0,1
4585,8.46,91,69,34,98,1,2,0,1
4586,9.83,93,6,87,37,2,0,2,1
4587,6.97,55,18,38,68,6,3,1,1
4588,5.65,77,43,35,62,5,1,3,0
4589,8.36,81,62,19,49,0,1,1,1
4590,8.65,93,64,48,11,1,1,3,1
4591,7.88,59,38,95,68,6,2,4,1
4592,6.03,99,82,58,72,1,0,2,1
4593,7.52,67,25,48,43,2,2,4,0
4594,6.56,53,43,89,51,1,3,1,1
4595,7.14,58,11,25,8,6,0,2,0
4596,8.23,56,21,35,98,2,1,5,1
4597,8.73,99,76,42,64,4,2,3,1
4598,6.16,57,91,98,9,6,0,3,1
4599,7.03,92,13,42,45,5,2,2,0
4600,6.35,56,85,98,99,2,0,4,1
4601,5.99,90,29,75,57,3,1,2,0
4602,8.92,89,43,32,36,1,3,4,1
4603,9.55,52,83,99,51,4,3,2,1
4604,6.85,66,90,77,98,5,2,4,1
4605,8.76,51,37,96,80,0,1,0,1
4606,9.48,64,58,44,12,3,2,2,1
4607,9.23,95,41,44,5,0,2,4,1
4608,5.91,78,51,87,57,6,0,5,1
4609,9.78,99,62,14,100,3,0,1,1
4610,6.88,97,60,94,47,7,0,1,1
4611,6.7,71,33,16,31,4,1,2,0
4612,5.31,53,38,11,10,5,1,2,0
4613,7.43,55,40,21,80,4,2,3,1
4614,5.55,87,36,22,4,4,0,4,0
4615,6.24,75,64,89,5,3,1,2,1
4616,6.58,60,78,77,73,2,2,1,1
4617,9.04,75,31,11,96,5,1,1,1
4618,9.38,66,7,67,93,0,2,1,1
4619,6.51,73,96,50,20,2,3,4,1
4620,9.29,77,17,12,41,2,0,0,0
4621,9.29,84,44,56,80,1,3,2,1
4622,8.82,80,92,54,26,6,2,0,1
4623,5.73,62,95,81,2,0,2,4,1
4624,8.45,84,32,27,59,3,0,5,1
4625,9.73,65,4,43,92,6,0,2,1
4626,8.41,64,81,18,65,7,2,3,1
4627,6.66,92,73,45,92,1,1,2,1
4628,7.5,67,35,2,48,1,0,2,0
4629,8.23,96,96,82,99,6,2,2,1
4630,7.55,86,22,19,33,7,0,2,0
4631,5.6,97,39,24,36,4,0,5,0
4632,6.56,97,4,74,41,3,3,2,0
4633,9.01,98,33,55,64,2,3,4,1
4634,9.31,90,23,80,59,7,1,2,1
4635,5.69,76,16,60,89,7,0,5,0
4636,9.76,84,94,54,0,5,2,4,1
4637,6.64,94,70,34,58,2,2,2,1
4638,8.31,84,80,77,3,7,0,2,1
4639,8.76,77,91,58,13,2,0,4,1
4640,9.06,88,21,38,17,4,1,2,1
4641,9.73,87,14,56,33,2,1,5,1
4642,6.56,58,100,82,0,0,1,1,1
4643,9.29,61,14,66,52,2,2,2,1
4644,5.66,64,24,33,21,2,3,3,0
4645,8.53,70,52,40,79,7,1,4,1
4646,8.71,84,20,21,60,7,2,5,1
4647,8.39,91,65,26,21,0,1,2,1
4648,6.26,82,90,20,49,4,2,2,1
4649,9.37,100,31,40,15,1,0,4,1
4650,5.84,68,20,30,27,3,2,0,0
4651,5.27,72,67,26,91,4,0,5,0
4652,8.59,62,43,36,85,7,2,5,1
4653,7.38,93,82,65,69,2,3,1,1
4654,9.25,50,65,53,88,1,2,1,1
4655,6.92,100,89,8,41,3,0,2,1
4656,5.84,78,97,82,65,3,3,4,1
4657,9.18,73,13,41,70,3,2,3,1
4658,7.74,65,14,35,80,7,2,2,1
4659,5.95,74,19,9,34,0,1,1,0
4660,8.6,72,33,58,19,0,3,2,1
4661,7.56,77,35,39,1,1,0,4,0
4662,8.02,96,82,53,6,2,3,5,1
4663,7.3,65,8,38,95,6,0,5,0
4664,9.14,92,70,6,48,1,1,5,1
4665,9.15,87,29,3,82,2,1,5,1
4666,8.55,60,76,14,75,4,0,3,1
4667,5.53,52,90,75,8,7,0,0,1
4668,9.19,64,62,47,26,6,0,3,1
4669,8.36,50,34,5,77,3,1,2,1
4670,8.49,56,12,72,1,3,3,1,1
4671,6.81,50,78,34,84,0,1,4,1
4672,9.4,98,45,71,67,7,2,2,1
4673,8.63,81,55,70,59,6,1,0,1
4674,5.56,58,8,67,84,4,2,4,0
4675,7.04,78,86,57,85,5,2,4,1
4676,9.43,75,35,76,48,4,1,4,1
4677,5.24,72,2,18,1,2,1,2,0
4678,9.81,94,97,61,16,4,1,0,1
4679,8.4,92,18,70,82,6,3,2,1
4680,8.16,78,27,9,87,6,1,4,1
4681,6.35,87,22,24,19,0,0,4,0
4682,6.24,82,6,43,75,2,1,1,0
4683,9.71,56,75,98,88,1,2,3,1
4684,6.49,61,13,57,86,2,3,2,0
4685,8.88,80,45,24,97,1,3,0,1
4686,6.97,81,14,92,31,5,2,4,1
4687,5.7,69,66,75,50,2,3,2,1
4688,5.05,100,14,39,87,3,3,3,0
4689,7.72,66,50,75,41,5,0,2,1
4690,9.88,85,87,69,62,1,0,3,1
4691,6.85,52,7,9,88,0,3,2,0
4692,6.79,50,68,65,60,5,1,1,1
4693,6.72,99,61,24,61,5,3,2,1
4694,7.6,76,50,70,2,5,0,5,1
4695,7.2,96,62,86,88,1,3,1,1
4696,9.4,89,67,10,91,7,1,3,1
4697,7.53,82,77,35,75,1,1,4,1
4698,7.54,69,15,48,25,2,0,4,0
4699,5.69,63,83,47,47,3,3,2,1
4700,9.91,85,23,86,7,5,0,0,1
4701,6.25,54,5,6,4,2,2,2,0
4702,5.37,72,56,90,10,2,0,1,0
4703,8.32,94,30,76,41,3,0,1,1
4704,7.98,64,5,50,98,7,0,3,1
4705,7.08,55,98,16,90,2,3,2,1
4706,7.11,82,78,31,40,7,2,3,1
4707,8.93,68,28,25,18,3,3,0,1
4708,5.98,62,66,21,47,0,1,4,0
4709,9.1,78,74,12,52,3,2,4,1
4710,8.24,55,2,11,54,4,0,2,0
4711,7.09,64,27,70,60,3,0,3,0
4712,7.29,65,73,0,31,3,0,3,0
4713,6.28,73,96,32,45,6,3,0,1
4714,8.76,72,47,13,91,4,1,3,1
4715,7.56,97,79,63,35,3,2,5,1
4716,6.6,59,9,42,17,1,2,5,0
4717,7.98,90,32,57,73,7,3,1,1
4718,9.98,90,99,40,95,6,1,5,1
4719,7.18,98,66,80,17,2,2,5,1
4720,9.6,66,68,67,11,2,3,1,1
4721,6.73,98,11,38,71,0,1,5,0
4722,5.27,93,56,0,96,0,1,5,0
4723,6.02,94,43,40,45,4,2,1,0
4724,7.09,79,12,44,54,1,2,2,0
4725,6.1,93,23,87,37,0,1,1,0
4726,5.0,95,43,97,77,2,2,1,0
4727,9.58,59,56,97,1,0,3,5,1
4728,9.22,68,95,87,8,0,1,4,1
4729,8.71,78,15,78,4,3,2,5,1
4730,5.84,51,95,80,97,0,2,2,1
4731,5.6,85,100,12,18,7,3,1,1
4732,5.34,68,99,70,70,4,2,0,1
4733,8.62,56,20,8,38,7,2,1,1
4734,9.64,75,75,62,41,2,2,2,1
4735,7.15,64,50,98,16,4,0,3,1
4736,5.6,96,20,22,62,6,3,5,0
4737,7.56,87,59,53,89,4,3,4,1
4738,6.74,52,50,46,45,5,0,4,1
4739,6.87,87,20,38,90,1,3,5,0
4740,8.11,65,5,86,91,6,2,5,1
4741,8.59,51,72,25,19,6,2,2,1
4742,5.55,80,64,0,69,5,2,1,0
4743,5.18,77,75,13,7,5,3,0,0
4744,9.97,56,57,95,95,3,3,1,1
4745,6.16,79,77,73,18,4,1,1,1
4746,5.27,92,5,64,31,1,0,0,0
4747,5.95,56,64,68,18,2,3,4,1
4748,5.19,85,85,66,23,2,1,1,0
4749,6.96,78,33,48,23,1,0,3,0
4750,9.01,73,55,49,55,6,0,3,1
4751,6.71,88,74,57,80,4,2,2,1
4752,7.22,53,2,52,17,7,2,2,1
4753,8.38,78,41,90,11,4,1,0,1
4754,7.54,93,61,56,40,3,1,0,1
4755,9.31,54,5,85,86,3,2,2,1
4756,9.33,78,5,17,47,5,2,5,1
4757,5.05,79,62,15,81,2,0,1,0
4758,8.89,78,19,1,63,3,0,5,0
4759,7.3,75,20,12,15,1,3,4,0
4760,9.94,68,1,44,79,2,2,3,1
4761,7.42,75,89,79,99,6,0,0,1
4762,9.93,86,94,71,22,7,1,2,1
4763,8.77,76,89,42,85,6,0,3,1
4764,6.24,79,55,71,38,4,2,5,1
4765,7.69,100,95,53,32,2,0,0,1
4766,9.96,79,9,73,23,0,2,0,1
4767,9.29,52,86,96,60,2,0,1,1
4768,5.49,92,69,30,54,3,3,0,1
4769,8.53,56,22,75,60,7,3,4,1
4770,6.73,98,91,8,83,1,1,0,1
4771,5.03,58,29,100,96,4,1,4,0
4772,7.02,90,77,72,94,4,2,5,1
4773,6.17,91,36,47,39,3,2,1,0
4774,9.09,62,54,17,57,3,2,4,1
4775,6.69,64,95,93,71,3,0,5,1
4776,9.14,54,48,95,73,0,0,3,1
4777,5.0,78,33,86,0,1,0,0,0
4778,6.54,84,43,10,84,0,1,2,0
4779,6.21,76,21,61,24,3,2,2,0
4780,6.17,76,30,83,95,1,0,4,0
4781,5.34,57,6,18,52,6,1,1,0
4782,5.94,81,20,99,60,6,3,4,1
4783,7.78,69,15,89,45,3,2,5,1
4784,6.46,59,19,73,73,1,3,5,0
4785,7.09,62,42,23,59,7,1,4,1
4786,6.88,78,43,12,50,4,2,4,0
4787,9.38,84,46,45,72,0,0,3,1
4788,9.53,57,18,52,83,5,1,5,1
4789,7.46,78,47,97,47,3,3,3,1
4790,6.65,80,95,28,83,3,3,4,1
4791,5.53,90,78,35,39,2,3,1,1
4792,9.77,79,68,70,6,5,1,0,1
4793,5.3,71,10,93,74,7,1,5,0
4794,6.49,70,78,16,84,4,2,2,1
4795,6.49,61,28,47,18,3,2,3,0
4796,6.6,60,44,76,14,7,3,5,1
4797,5.82,51,67,23,69,0,1,0,0
4798,8.92,99,35,53,60,4,2,3,1
4799,5.61,90,47,94,55,3,1,5,1
4800,8.17,51,86,90,9,0,0,3,1
4801,5.62,83,14,84,45,2,1,3,0
4802,5.35,52,43,0,79,2,3,4,0
4803,9.55,65,66,78,74,6,1,4,1
4804,5.95,100,95,66,56,0,3,3,1
4805,9.11,53,73,5,34,4,2,3,1
4806,7.72,72,39,77,71,0,2,2,1
4807,5.39,99,85,54,91,5,2,0,1
4808,9.78,69,13,37,2,0,0,0,0
4809,6.23,74,62,32,65,2,3,1,1
4810,9.3,79,80,7,52,2,0,1,1
4811,5.84,67,84,89,77,2,0,1,1
4812,9.27,91,50,78,51,5,2,4,1
4813,5.07,60,78,77,92,3,3,4,1
4814,7.56,78,57,19,52,6,1,2,1
4815,8.85,66,14,54,53,5,1,4,1
4816,9.67,75,64,47,46,3,3,1,1
4817,9.55,72,87,82,2,5,1,5,1
4818,9.1,97,54,55,64,1,2,3,1
4819,9.44,69,75,96,14,3,2,1,1
4820,6.0,94,9,99,83,4,0,2,0
4821,6.42,51,41,87,85,4,2,3,1
4822,6.44,73,94,9,33,6,1,4,1
4823,6.89,80,10,51,49,7,0,3,0
4824,6.97,76,15,49,32,2,3,5,0
4825,7.72,51,72,33,72,5,3,2,1
4826,5.8,63,77,35,2,0,0,4,0
4827,8.46,53,18,60,1,2,2,0,1
4828,5.84,98,30,99,3,6,0,1,0
4829,6.55,62,72,15,15,0,0,5,0
4830,7.52,85,99,78,53,5,2,5,1
4831,8.98,84,52,17,32,2,3,1,1
4832,8.7,93,89,70,8,2,0,2,1
4833,8.23,57,7,46,56,7,3,2,1
4834,5.78,51,23,85,39,7,1,5,1
4835,7.74,55,7,31,51,4,2,1,0
4836,5.44,80,82,42,81,0,1,3,0
4837,6.89,59,47,82,15,1,3,0,1
4838,7.07,93,29,39,7,1,1,0,0
4839,5.2,70,57,64,86,2,1,2,0
4840,6.37,91,85,34,59,7,1,2,1
4841,9.78,59,54,68,35,5,0,3,1
4842,9.77,72,72,49,2,2,0,2,1
4843,6.76,52,61,11,14,6,2,0,1
4844,5.22,81,47,75,96,4,3,1,1
4845,5.9,69,3,84,81,7,3,5,1
4846,6.96,59,36,57,22,6,2,0,1
4847,9.74,78,7,82,2,0,3,3,1
4848,5.71,90,0,62,29,6,3,1,0
4849,8.82,100,91,72,44,7,1,1,1
4850,5.54,95,69,48,16,2,1,5,0
4851,9.91,83,46,35,57,6,3,0,1
4852,6.91,86,99,53,57,5,2,1,1
4853,8.88,69,74,46,95,1,2,1,1
4854,6.71,57,4,31,56,0,3,2,0
4855,8.14,56,49,98,6,2,2,1,1
4856,5.96,55,23,94,38,0,2,3,0
4857,5.73,60,46,52,77,7,1,1,1
4858,9.69,93,17,31,57,4,2,2,1
4859,9.59,67,83,61,55,6,0,4,1
4860,9.44,100,27,36,14,1,1,4,1
4861,8.13,91,76,95,43,5,0,3,1
4862,9.04,78,4,100,11,0,3,5,1
4863,5.35,74,29,37,7,1,2,5,0
4864,6.67,70,0,29,79,6,0,3,0
4865,6.57,95,85,57,40,2,2,1,1
4866,8.18,52,81,31,33,7,0,1,1
4867,6.78,67,45,65,45,5,1,4,1
4868,5.74,73,68,50,87,5,3,4,1
4869,7.98,96,30,10,28,3,0,0,0
4870,9.07,87,69,58,15,0,1,4,1
4871,6.91,59,90,19,4,7,3,4,1
4872,5.66,76,55,36,4,1,0,3,0
4873,5.98,61,88,72,29,0,0,0,0
4874,6.19,56,92,48,49,2,1,5,1
4875,6.5,66,27,18,4,2,3,0,0
4876,8.21,50,15,54,12,7,3,1,1
4877,8.0,99,53,39,98,6,1,1,1
4878,8.48,75,52,6,48,5,2,0,1
4879,6.81,64,11,4,88,7,1,0,0
4880,9.12,100,19,41,49,5,3,1,1
4881,6.02,82,81,87,13,1,1,3,1
4882,7.35,86,33,47,45,4,2,3,1
4883,9.0,96,52,6,89,0,1,3,1
4884,5.9,80,63,10,81,0,1,3,0
4885,5.55,84,22,72,83,2,0,1,0
4886,9.42,50,26,48,33,0,2,2,1
4887,6.71,57,16,29,70,1,3,4,0
4888,8.42,61,47,40,46,3,2,4,1
4889,5.13,68,20,2,59,7,3,4,0
